Id	university	career	inscription_date	first_name	last_name	gender	age	location	email	postal_code
163	universidad abierta interamericana	licenciatura en artes	2020-12-10	debra	padilla	female	72	arata	pmontgomery@gmail.com	6385
164	universidad abierta interamericana	licenciatura en psicología	2020-09-05	edward	young	male	63	bajo grande	ericapennington@hotmail.com	5775
563	universidad abierta interamericana	licenciatura en ciencias de la educación	2020-09-28	melissa	davis	female	46	bajo grande	jonathanhart@yahoo.com	5775
165	universidad abierta interamericana	licenciatura en sociología	2020-11-01	kristen	reid	female	87	francisco casal	vaughndawn@yahoo.com	6230
1473	universidad abierta interamericana	licenciatura en kinesiología y fisiatría	2021-01-19	laurie	atkinson	female	62	francisco casal	clayroy@gmail.com	6230
166	universidad abierta interamericana	licenciatura en ciencias biológicas	2021-01-22	lauren	hess	female	33	mercado central	micheal05@gmail.com	1771
167	universidad abierta interamericana	medicina	2020-12-07	lori	jenkins	female	45	barcala	kdavis@gmail.com	5587
1022	universidad abierta interamericana	farmacia	2020-12-13	christine	mccarthy	female	75	barcala	christophermorton@yahoo.com	5587
168	universidad abierta interamericana	diseño de imagen y sonido	2020-09-21	regina	greer	female	50	atreuco	besparza@yahoo.com	8371
913	universidad abierta interamericana	ingeniería electrónica	2020-10-18	chris	soto	male	59	atreuco	nathan05@hotmail.com	8371
1276	universidad abierta interamericana	licenciatura en producción de bioimagenes	2021-01-22	daniel	dean	male	40	atreuco	kevin68@gmail.com	8371
169	universidad abierta interamericana	farmacia	2020-12-15	katie	wood	female	60	aguada alegre	elizabethbaker@hotmail.com	9310
385	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-11-05	hayley	lucas	female	39	aguada alegre	gjackson@yahoo.com	9310
1304	universidad abierta interamericana	licenciatura en artes	2020-09-24	crystal	white	female	25	aguada alegre	timothy37@gmail.com	9310
171	universidad abierta interamericana	licenciatura en ciencias ambientales	2020-10-03	shane	berry	male	66	aguada a pique	moralestheresa@gmail.com	9051
174	universidad abierta interamericana	licenciatura en ciencias geológicas	2020-11-18	eric	campbell	male	72	almacen castro	nmiller@gmail.com	2751
240	universidad abierta interamericana	licenciatura en ciencias de la educación	2020-11-26	alexis	gonzalez	female	43	almacen castro	lisasandoval@yahoo.com	2751
718	universidad abierta interamericana	licenciatura en terapia ocupacional	2020-09-03	juan	brady	male	27	almacen castro	david60@hotmail.com	2751
1782	universidad abierta interamericana	diseño de imagen y sonido	2021-01-20	connor	heath	male	67	almacen castro	bakerjoshua@gmail.com	2751
175	universidad abierta interamericana	ciencias veterinarias	2021-01-13	caitlin	wilson	female	39	arroyo salado	alexander49@yahoo.com	8532
1467	universidad abierta interamericana	actuario	2020-09-05	patrick	tran	male	20	arroyo salado	bernardbrittany@hotmail.com	8532
176	universidad abierta interamericana	diseño industrial	2021-01-20	michelle	diaz	female	40	zona delta tigre	benjaminsmith@gmail.com	1649
177	universidad abierta interamericana	licenciatura en ciencias antropológicas	2020-12-02	sheila	king	female	76	ciudad madero	coopermichael@hotmail.com	1768
178	universidad abierta interamericana	bioquímica	2020-12-06	james	miller	male	87	16 de julio	kara10@gmail.com	7313
180	universidad abierta interamericana	farmacia	2020-11-16	tyler	rojas	male	92	estela	lowerymichele@gmail.com	8127
480	universidad abierta interamericana	farmacia	2020-10-17	samantha	horton	female	100	estela	wheelerann@hotmail.com	8127
181	universidad abierta interamericana	ingeniería en informática	2020-10-31	kelly	price	female	68	campo calvo	ibeck@hotmail.com	2123
182	universidad abierta interamericana	licenciatura en kinesiología y fisiatría	2020-12-24	mary	davies	female	30	campo sabate	natasha48@gmail.com	7245
1676	universidad abierta interamericana	licenciatura en ciencia política	2020-10-17	justin	garcia	male	63	campo sabate	holmesrobin@yahoo.com	7245
183	universidad abierta interamericana	diseño industrial	2020-10-01	nathan	shelton	male	42	ambas puntillas	jamievaldez@hotmail.com	5442
1809	universidad abierta interamericana	licenciatura en ciencias ambientales	2020-11-07	joseph	martinez	male	79	ambas puntillas	teresa31@yahoo.com	5442
184	universidad abierta interamericana	agronomía	2021-01-20	mark	harris	male	62	abra pampa	mckinneynancy@gmail.com	4640
1282	universidad abierta interamericana	licenciatura en terapia ocupacional	2020-10-01	david	tanner	male	58	abra pampa	anitarodriguez@gmail.com	4640
185	universidad abierta interamericana	licenciatura en musicoterapia	2020-09-09	casey	cox	male	93	ambato	jason33@hotmail.com	4711
1823	universidad abierta interamericana	agronomía	2020-11-23	kevin	russell	male	31	ambato	kingashley@gmail.com	4711
186	universidad abierta interamericana	ingeniería en informática	2020-12-10	jordan	blankenship	male	33	barrio el molino	johnsonlauren@yahoo.com	6360
190	universidad abierta interamericana	ingeniería electrónica	2020-11-03	aaron	garcia	male	76	arteaga	christopherfisher@yahoo.com	2187
191	universidad abierta interamericana	ciencias veterinarias	2021-01-13	alexis	smith	female	94	cabral	danielcarly@hotmail.com	3730
192	universidad abierta interamericana	licenciatura en relaciones del trabajo	2020-11-03	carrie	rivera	female	75	banderalo	eugeneharris@hotmail.com	6244
197	universidad abierta interamericana	actuario	2020-12-13	maurice	scott	male	67	algarrobo del aguila	nicolethomas@yahoo.com	6323
198	universidad abierta interamericana	diseño industrial	2021-01-10	daisy	barton	female	58	antonio tomas	edean@gmail.com	3125
346	universidad abierta interamericana	licenciatura en ciencia política	2021-01-15	karen	chan	female	78	antonio tomas	hernandezjames@gmail.com	3125
199	universidad abierta interamericana	bioquímica	2020-11-09	larry	anderson	male	90	apeadero quiroga	stanleytaylor@yahoo.com	5427
1230	universidad abierta interamericana	diseño de imagen y sonido	2020-09-27	gary	miranda	male	31	apeadero quiroga	jwashington@hotmail.com	5427
1861	universidad abierta interamericana	licenciatura en relaciones del trabajo	2020-11-17	brianna	miller	female	98	apeadero quiroga	jacob47@hotmail.com	5427
200	universidad abierta interamericana	licenciatura en ciencias de la computación	2020-09-19	collin	whitehead	male	87	4 de noviembre	pamela11@yahoo.com	2707
1486	universidad abierta interamericana	arquitectura	2020-09-22	micheal	beard	male	76	4 de noviembre	ssimmons@yahoo.com	2707
202	universidad abierta interamericana	licenciatura en ciencias de la educación	2020-12-02	carlos	phillips	male	77	azopardo	cynthia13@gmail.com	8181
204	universidad abierta interamericana	licenciatura en ciencias geológicas	2020-12-28	lisa	gutierrez	female	22	isidro casanova	tbrown@yahoo.com	1765
207	universidad abierta interamericana	ingeniería electrónica	2020-09-26	nichole	garrison	female	19	arroyo magdalena	kennethcrawford@gmail.com	3317
1146	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-10-24	latoya	walls	female	82	arroyo magdalena	shawmartha@gmail.com	3317
208	universidad abierta interamericana	licenciatura en administración	2020-09-16	lindsey	mason	female	26	azteazu	joneskenneth@gmail.com	6365
209	universidad abierta interamericana	licenciatura en kinesiología y fisiatría	2020-11-14	justin	white	male	32	arroyo castillo	sabrina18@yahoo.com	3460
211	universidad abierta interamericana	bioquímica	2020-12-28	natasha	miller	female	95	temperley	patriciabaker@hotmail.com	1834
212	universidad abierta interamericana	técnico para bioterios	2021-01-31	shane	blackwell	male	20	hospital necochea	hollycabrera@yahoo.com	7630
651	universidad abierta interamericana	farmacia	2020-11-14	joseph	bennett	male	39	hospital necochea	barretterin@yahoo.com	7630
1379	universidad abierta interamericana	ingeniería mecánica	2020-11-23	grant	sanchez	male	76	hospital necochea	michellemolina@hotmail.com	7630
214	universidad abierta interamericana	ingeniería en informática	2021-01-24	nicholas	barber	male	32	aldecon	meredith50@gmail.com	7406
1252	universidad abierta interamericana	licenciatura en administración	2020-10-12	cody	maldonado	male	73	aldecon	ajackson@gmail.com	7406
215	universidad abierta interamericana	licenciatura en gestión de agroalimentos	2020-12-15	angela	reid	female	33	bella vista	benjaminhenderson@hotmail.com	5835
1201	universidad abierta interamericana	licenciatura en ciencias geológicas	2020-11-09	matthew	mathis	male	27	bella vista	christophersmith@hotmail.com	5835
216	universidad abierta interamericana	diseño industrial	2020-10-09	raymond	rowland	male	98	almacen la colina	roberthernandez@yahoo.com	2740
220	universidad abierta interamericana	licenciatura en ciencia y tecnología de alimentos	2020-10-27	christopher	spears	male	31	caseros	kmeyer@yahoo.com	3262
1758	universidad abierta interamericana	bioquímica	2020-09-21	betty	dominguez	female	87	caseros	chase31@yahoo.com	3262
222	universidad abierta interamericana	técnico para bioterios	2021-01-05	bethany	herman	female	81	san mayol	melissawilliams@hotmail.com	7519
1564	universidad abierta interamericana	licenciatura en sociología	2020-10-14	michael	washington	male	64	san mayol	bradleyjohnny@yahoo.com	7519
1581	universidad abierta interamericana	licenciatura en ciencias geológicas	2021-01-11	victoria	carr	female	62	san mayol	vschneider@gmail.com	7519
223	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-09-30	trevor	duncan	male	21	buena nueva	dsmith@hotmail.com	5523
224	universidad abierta interamericana	licenciatura en ciencias de la educación	2021-01-25	parker	bell	male	66	barrio el tontal	greenallen@yahoo.com	5401
265	universidad abierta interamericana	licenciatura en administración	2020-10-07	diana	lynn	female	33	barrio el tontal	orrmelanie@yahoo.com	5401
505	universidad abierta interamericana	actuario	2020-10-03	michelle	wilson	female	71	barrio el tontal	gnewton@hotmail.com	5401
1369	universidad abierta interamericana	licenciatura en sociología	2020-09-17	luke	stevenson	male	83	barrio el tontal	smithdwayne@hotmail.com	5401
225	universidad abierta interamericana	bioquímica	2020-10-02	walter	padilla	male	47	adolfo gonzales chaves	amejia@gmail.com	7513
1587	universidad abierta interamericana	licenciatura en ciencia y tecnología de alimentos	2020-10-20	eric	buchanan	male	30	adolfo gonzales chaves	lauren05@yahoo.com	7513
226	universidad abierta interamericana	arquitectura	2020-09-23	danielle	schmidt	female	54	arroyo el mocho	christine69@hotmail.com	3212
229	universidad abierta interamericana	licenciatura en ciencia política	2020-10-05	victoria	meyers	female	76	alvarez de toledo	hawkinsjennifer@hotmail.com	7267
230	universidad abierta interamericana	licenciatura en ciencias de la computación	2020-12-13	evelyn	lane	female	55	cabure	bradyyoung@gmail.com	3371
1771	universidad abierta interamericana	contador público	2020-12-04	daniel	davis	male	53	cabure	nicholas03@gmail.com	3371
232	universidad abierta interamericana	licenciatura en artes	2020-09-02	christina	collins	female	100	quilmes oeste	michaelharris@gmail.com	1879
233	universidad abierta interamericana	licenciatura en terapia ocupacional	2020-10-11	james	gregory	male	56	deferrari	clarkbrian@hotmail.com	7521
235	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-09-22	brenda	schmidt	female	92	cabreria	glee@yahoo.com	4655
423	universidad abierta interamericana	licenciatura en musicoterapia	2020-11-12	christine	charles	female	43	cabreria	qbarber@gmail.com	4655
635	universidad abierta interamericana	ciencias veterinarias	2020-11-17	john	little	male	70	cabreria	fbean@gmail.com	4655
1264	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-09-11	kerri	diaz	female	46	cabreria	washingtonblake@yahoo.com	4655
236	universidad abierta interamericana	bioquímica	2020-11-13	carla	brooks	female	45	cholila	russellmichelle@hotmail.com	9217
238	universidad abierta interamericana	técnico para bioterios	2020-11-13	frank	diaz	male	31	colonia rusa	rodriguezjon@yahoo.com	8332
239	universidad abierta interamericana	medicina	2020-11-05	kristen	maldonado	female	30	avena	padillateresa@hotmail.com	2449
1505	universidad abierta interamericana	licenciatura en relaciones del trabajo	2020-09-28	andrea	dixon	female	71	avena	richard83@yahoo.com	2449
1724	universidad abierta interamericana	licenciatura en ciencias antropológicas	2020-10-16	debbie	thompson	female	23	avena	tamara01@gmail.com	2449
241	universidad abierta interamericana	agronomía	2021-01-16	erin	bryant	female	27	costa grande	jonespamela@yahoo.com	3425
242	universidad abierta interamericana	licenciatura en artes	2020-12-10	carolyn	marquez	female	92	bajo de los huesos	wilsonadriana@hotmail.com	9103
481	universidad abierta interamericana	licenciatura en musicoterapia	2020-10-28	margaret	wilson	female	53	bajo de los huesos	wgraham@gmail.com	9103
751	universidad abierta interamericana	licenciatura en terapia ocupacional	2020-10-27	jeffrey	simpson	male	35	bajo de los huesos	saguirre@gmail.com	9103
1600	universidad abierta interamericana	actuario	2020-09-02	kaitlyn	nguyen	female	83	bajo de los huesos	kstevens@yahoo.com	9103
244	universidad abierta interamericana	agronomía	2020-10-01	marc	smith	male	64	jose maria blanco	lorettaalexander@hotmail.com	6409
584	universidad abierta interamericana	licenciatura en ciencia política	2020-10-10	lindsey	stanley	female	36	jose maria blanco	kelleyteresa@hotmail.com	6409
1226	universidad abierta interamericana	licenciatura en sociología	2020-10-12	crystal	arnold	female	34	jose maria blanco	irivera@gmail.com	6409
245	universidad abierta interamericana	licenciatura en administración	2020-11-08	johnny	reid	male	73	algarrobo	marshallzachary@gmail.com	8136
400	universidad abierta interamericana	actuario	2020-10-24	sheri	doyle	female	53	algarrobo	ujones@gmail.com	8136
1788	universidad abierta interamericana	licenciatura en gestión de agroalimentos	2020-10-22	laura	smith	female	35	algarrobo	curtisstein@hotmail.com	8136
246	universidad abierta interamericana	licenciatura en planificación y diseño del paisaje	2020-12-24	lee	leach	male	18	abra baya	nfoster@gmail.com	4137
856	universidad abierta interamericana	medicina	2020-10-09	victoria	english	female	32	abra baya	lisa78@gmail.com	4137
1061	universidad abierta interamericana	licenciatura en planificación y diseño del paisaje	2020-11-08	darrell	johnson	male	96	abra baya	janice15@yahoo.com	4137
