university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-09-18	jane	campbell	female	20	7311	chillar	gillespiebrian@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-09-18	sandra	miller	female	17	6065	blaquier	thorntonkimberly@hotmail.com
univ.  nacional  del  comahue	farmacia	2020-09-18	kathy	powell	female	23	3133	arroyo  burgos	chris21@hotmail.com
univ.  nacional  del  comahue	contador  público	2020-09-18	christopher	hickman	male	39	7220	funke	dlopez@gmail.com
univ.  nacional  del  comahue	medicina	2020-09-19	charles	gardner	male	31	7408	la  colina	vburnett@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-09-19	wendy	green	female	33	1858	villa  numancia	tinamccann@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-09-19	sharon	hughes	female	39	4147	alto  las  lechuzas	garyreilly@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-09-19	patricia	brown	female	29	2843	general  galarza	jacobgarcia@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-09-19	gary	berry	male	22	4724	agua  colorada	jennifer89@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-09-19	alexandria	lee	female	23	8305	aguada  san  roque	frankjason@gmail.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-09-19	michelle	simmons	female	19	1655	jose  leon  suarez	brendan58@gmail.com
univ.  nacional  del  comahue	diseño  industrial	2020-09-19	mark	espinoza	male	38	1822	valentin  alsina	hfrank@hotmail.com
univ.  nacional  del  comahue	farmacia	2020-09-19	robert	moore	male	23	3085	pilar	loriwong@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-09-19	ricardo	taylor	male	29	1684	ciudad  jardin  del  palomar	whitney61@hotmail.com
univ.  nacional  del  comahue	arquitectura	2020-09-19	paul	brown	male	17	2752	almacen  el  descanso	zwilcox@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-09-19	martha	morgan	female	25	6203	el  olivo	tracywilkinson@hotmail.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-09-19	robert	carpenter	male	27	5461	aguada  de  la  peña	anthonysmith@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-09-19	taylor	duncan	female	22	5755	alto  del  molle	phillip16@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-09-20	brenda	anderson	female	37	9107	28  de  julio	tuckerrichard@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-09-20	ian	carter	male	21	4152	aguilares	harrisondavid@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-20	maria	hall	female	25	3164	colonia  rivas	bjackson@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-20	linda	collins	female	23	2852	alarcon	fclark@gmail.com
univ.  nacional  del  comahue	bioquímica	2020-09-20	charles	torres	male	25	2506	correa	ralph16@yahoo.com
univ.  nacional  del  comahue	agronomía	2020-09-20	dana	gonzalez	female	25	6601	altamira	garciajesse@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  educación	2020-09-20	rita	thomas	female	29	4237	cortaderas	jacobwarren@yahoo.com
univ.  nacional  del  comahue	contador  público	2020-09-20	christopher	morris	male	32	6343	los  gauchos	qgonzalez@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-20	christopher	moore	male	25	8303	cinco  saltos	cassandracruz@gmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-09-20	stanley	stevenson	male	25	5431	apeadero  guanacache	monicaduncan@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-09-21	jacqueline	snyder	female	37	8400	isla  victoria	charlesortiz@yahoo.com
univ.  nacional  del  comahue	diseño  industrial	2020-09-21	kimberly	smith	female	23	5713	balde  ahumada	kevinrivera@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-09-21	reginald	shepherd	male	39	7107	santa  teresita	dudleycurtis@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-09-21	donald	byrd	male	20	5523	buena  nueva	melinda63@gmail.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-09-21	jonathan	medina	male	19	8208	campo  cicare	nicholscarlos@gmail.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-09-21	james	baker	male	37	1802	aeropuerto  ezeiza	steven22@yahoo.com
univ.  nacional  del  comahue	medicina	2020-09-21	wesley	king	male	31	8412	cañadon  del  corral	amartin@hotmail.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-09-21	robert	wright	male	19	4622	bella  vista	ashleymartinez@gmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-09-21	brian	stevens	male	25	5547	villa  hipodromo	michael62@gmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-09-21	robert	long	male	28	6648	mecha	ygreen@gmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-09-21	connie	moore	female	27	1655	jose  leon  suarez	starkjohn@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-09-21	omar	ross	male	19	7165	faro  querandi	matthewking@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-09-21	cheryl	nielsen	female	21	2204	jesus  maria	lindaevans@gmail.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-09-21	joseph	mitchell	male	39	2156	arsenal  de  guerra  san  lorenzo	jimmymoreno@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-09-22	martha	ayala	female	23	4105	abra  del  tafi	jsmith@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-09-22	erika	lee	female	35	7635	el  lenguaraz	peggyjones@gmail.com
univ.  nacional  del  comahue	contador  público	2020-09-22	brandy	robinson	female	39	5533	9  de  julio	masonhoffman@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-09-22	eugene	wong	male	21	8373	alianza	lisa17@gmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-09-22	manuel	english	male	38	6652	olascoaga	xhill@hotmail.com
univ.  nacional  del  comahue	actuario	2020-09-22	claudia	perez	female	35	8308	villa  manzano	xrichardson@yahoo.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-09-22	kimberly	esparza	female	27	8307	colonia  gobernador  ayala	jeffreycooper@gmail.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-09-22	patricia	wilson	female	17	3051	alejandra	joshuaramirez@yahoo.com
univ.  nacional  del  comahue	actuario	2020-09-22	julian	smith	male	33	7412	las  hermanas	anthonyrebekah@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-09-23	chad	lee	male	29	6065	blaquier	awalker@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-09-23	paul	moore	male	17	8153	balneario  oriente	tamarasantos@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-23	kim	hoffman	female	31	5381	bella  vista	sobrien@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-09-23	joseph	gray	male	19	5615	25  de  mayo	jonesryan@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-09-23	johnny	carter	male	37	7208	coronel  boerr	douglas26@hotmail.com
univ.  nacional  del  comahue	farmacia	2020-09-23	anthony	johnson	male	21	5624	kilometro  47	joshuarodriguez@hotmail.com
univ.  nacional  del  comahue	diseño  industrial	2020-09-23	sarah	martin	female	27	3113	colonia  celina	yhughes@gmail.com
univ.  nacional  del  comahue	bioquímica	2020-09-23	maria	anderson	female	38	5605	calle  larga  vieja	tanya29@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-09-24	james	garrison	male	35	5261	agua  del  simbol	angelahiggins@hotmail.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-09-24	amber	hall	female	25	7267	alvarez  de  toledo	bhoward@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-09-24	joanna	adams	female	29	4101	agua  negra	perezjonathan@hotmail.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-09-24	lisa	holden	female	37	2454	cañada  rosquin	christophermorgan@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-09-24	susan	wallace	female	19	2828	colonia  nueva  montevideo	lauren17@gmail.com
univ.  nacional  del  comahue	bioquímica	2020-09-24	katherine	mitchell	female	35	3013	colonia  matilde	michaelromero@gmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-09-24	richard	stephens	male	23	6216	bagual	kmoore@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-09-24	julia	lopez	female	27	6507	corbett	pachecosteven@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-24	david	sanders	male	19	6461	capitan  castro	ravengill@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-09-24	tyler	lee	male	39	2854	dos  hermanas	anthonyking@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-24	ashley	randall	female	19	1708	moron	rscott@gmail.com
univ.  nacional  del  comahue	agronomía	2020-09-24	breanna	wells	female	29	5710	la  punta	kevin45@yahoo.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-09-24	brittney	gibson	female	23	4159	alto  el  puesto	johnnybradley@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-09-24	joseph	boyer	male	29	2216	campo  raffo	gary33@hotmail.com
univ.  nacional  del  comahue	medicina	2020-09-24	matthew	castillo	male	39	5417	9  de  julio	smithjoshua@hotmail.com
univ.  nacional  del  comahue	bioquímica	2020-09-24	james	edwards	male	21	6557	arboleda	bettybell@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-09-25	matthew	taylor	male	26	3060	campo  san  jose	christopherpeterson@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-09-25	william	figueroa	male	33	7404	fortin  lavalle	kathleen16@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-09-25	alicia	zimmerman	female	37	6453	carlos  salas	jasonparks@hotmail.com
univ.  nacional  del  comahue	medicina	2020-09-25	brittany	holt	female	19	3511	colonia  coronel  dorrego	denise76@gmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-09-25	kathryn	garcia	female	21	7407	libano	donnaross@yahoo.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-09-25	mary	morse	female	39	3486	villa  olivari	cameronpeggy@hotmail.com
univ.  nacional  del  comahue	actuario	2020-09-25	lori	hernandez	female	18	3714	9  de  julio	justingonzales@yahoo.com
univ.  nacional  del  comahue	contador  público	2020-09-25	sherry	smith	female	21	3007	empalme  san  carlos	karenmccoy@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-25	jake	gomez	male	25	2403	bauer  y  sigel	heather62@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-09-25	gregory	baker	male	27	5579	barrio  lencina	hernandezchristian@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-09-25	kaitlyn	rice	female	29	4143	independencia	dparker@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-26	amy	delacruz	female	21	8109	almirante  solier	brittanyholder@yahoo.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-09-26	deborah	garcia	female	23	2801	alto  verde	martinmichelle@gmail.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-09-26	kevin	smith	male	39	2900	san  nicolas  de  los  arroyos	kelseyduncan@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-09-26	donald	jones	male	23	7109	barrio  pedro  rocco	jeffrey29@gmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-09-26	mark	faulkner	male	27	1871	dock  sud	englishlindsay@yahoo.com
univ.  nacional  del  comahue	contador  público	2020-09-26	albert	booker	male	31	5407	dique  toma	kcarey@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-09-26	julia	miller	female	31	1714	ituzaingo	emiddleton@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  educación	2020-09-26	shawn	campbell	male	35	6383	campo  moises  seccion  1a	bowmantammy@yahoo.com
univ.  nacional  del  comahue	arquitectura	2020-09-26	taylor	tanner	female	31	5306	carrizal	gthomas@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-09-26	david	knight	male	21	4648	barrio  la  union	tyler23@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  educación	2020-09-26	shannon	cuevas	female	33	2930	la  buana  moza	garnershawn@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-09-26	joshua	hernandez	male	29	3374	el  porvenir	kevinparker@gmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-09-26	brandon	hamilton	male	23	5407	dique  toma	oholt@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-09-26	adam	baker	male	33	6643	araujo	lnewman@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-09-26	sandra	knapp	female	23	6628	colonia  zambungo	qmcgrath@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-09-26	charles	rosario	male	25	7105	san  clemente  del  tuyu	donaldhorn@gmail.com
univ.  nacional  del  comahue	actuario	2020-09-26	kimberly	booth	female	29	3364	2  de  mayo	jacob03@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-09-26	jeanne	rodriguez	female	39	4701	acostilla	jason48@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-09-27	audrey	guzman	female	35	8107	base  aeronaval  cmte  espora	joshua14@hotmail.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-09-27	anthony	skinner	male	23	3044	gobernador  crespo	karen55@gmail.com
univ.  nacional  del  comahue	bioquímica	2020-09-27	jessica	jones	female	36	8151	el  zorro	obrennan@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-09-27	david	foster	male	35	2187	arteaga	zjones@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-09-27	dana	mcgee	female	17	6511	hale	nathan61@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-09-27	jeffrey	richardson	male	39	5303	anjullon	laura56@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  educación	2020-09-27	charles	johnson	male	31	3518	cabral  cue	david57@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-09-27	robert	gates	male	37	2208	gaboto	susansandoval@yahoo.com
univ.  nacional  del  comahue	medicina	2020-09-27	michael	bridges	male	19	2843	general  galarza	anthony45@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-09-27	anthony	sutton	male	29	1884	berazategui	jblanchard@yahoo.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-09-27	tammy	perez	female	37	1986	altamirano	esmith@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-09-27	cassandra	sanford	female	38	2944	rio  tala	luke63@hotmail.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-09-27	taylor	johnson	male	37	6559	recalde	jacobcunningham@yahoo.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-09-27	kenneth	newman	male	31	4176	alto  del  puesto	ereeves@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-09-27	raymond	johnson	male	31	1741	enrique  fynn	jessicajackson@yahoo.com
univ.  nacional  del  comahue	bioquímica	2020-09-27	abigail	hill	female	21	5750	alto  de  la  leña	llong@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-09-27	lauren	miranda	female	25	8185	campo  del  norte  americano	ronald22@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-09-27	david	haas	male	33	5561	ancon	michelle99@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-09-27	linda	figueroa	female	27	4142	alto  de  leiva	vtorres@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-09-28	michele	yu	female	17	6403	badano	lindseyjordan@hotmail.com
univ.  nacional  del  comahue	actuario	2020-09-28	andrew	foster	male	29	6343	los  gauchos	kristinjones@gmail.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-09-28	richard	walker	male	23	5734	la  ribera	nraymond@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-09-28	katherine	nichols	female	33	4235	albigasta	nedwards@hotmail.com
