,university,career,inscription_date,first_name,last_name,gender,birth_dates,age,location,postal_code,email
131,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,2020-11-07,,JOHN-MARKS,M,27-07-1939,,LOMAS-DE-ZAMORA,,ERINSUAREZ@YAHOO.COM
132,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-09-23,,JESSE-ARNOLD,M,29-12-2018,,ANDRADE,,KRISTENBENNETT@HOTMAIL.COM
133,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-11-24,,STEVEN-SMITH,M,31-08-1906,,ARIJON,,MARKROBERTS@YAHOO.COM
134,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2020-11-28,,ALEXA-STOKES,F,12-09-2000,,QUILMES-OESTE,,SMITHHENRY@YAHOO.COM
135,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2021-01-11,,DONNA-SHEPHERD,F,20-08-1976,,BLAS-DURAÑONA,,YOUNGMICHAEL@HOTMAIL.COM
136,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2021-01-07,,MARGARET-SANDOVAL,F,26-05-2016,,CAMPO-DE-LOS-ANDES,,AMYCASEY@HOTMAIL.COM
137,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-09-14,,PAUL-PECK,M,03-02-1956,,NELSON,,CESAR08@YAHOO.COM
138,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-09-11,,CATHERINE-FLORES,F,18-02-1935,,30-DE-AGOSTO,,YGRAY@GMAIL.COM
139,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-11-18,,AMANDA-DAVIDSON,F,25-08-1967,,ALTO-HUACO,,JOHNSONGREGORY@GMAIL.COM
140,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2021-01-12,,MARY-MORSE,F,24-08-1979,,GARRO,,CABRERAJOYCE@HOTMAIL.COM
141,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-12-21,,JEREMIAH-GUTIERREZ,M,02-06-1910,,SIERRA-DE-LA-VENTANA,,SANCHEZALEXANDRA@GMAIL.COM
142,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2021-02-13,,DARREN-COLE,M,18-12-1951,,KILOMETRO-374,,CONTRERASMARK@YAHOO.COM
143,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2021-02-17,,STACEY-MENDOZA,F,23-05-1964,,CAMPO-COUBERT,,JAMES97@YAHOO.COM
144,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,2020-12-08,,LOGAN-TURNER,M,18-05-1991,,VILLA-DE-MAYO,,OLSONLAURA@GMAIL.COM
145,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-11-24,,LISA-WILLIAMSON,F,31-03-1995,,ACONQUIJA,,EMAY@YAHOO.COM
146,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-11-14,,ERICA-GARCIA,F,24-11-1989,,BAJASTINE,,OSBORNESTEPHEN@YAHOO.COM
147,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-12-07,,SHARON-KNIGHT-MD,F,20-07-1981,,EL-TALA,,BENNETTVICTOR@HOTMAIL.COM
148,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-09-15,,SARA-WEAVER,F,06-11-2009,,TRUJUI,,MARIO60@YAHOO.COM
149,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-11-21,,MICHAEL-HARRISON,M,07-01-1909,,HARAS-SAN-JACINTO,,TMARTIN@HOTMAIL.COM
150,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2021-01-20,,JULIA-WILSON,F,23-08-2009,,CAMPO-UBAJO,,AARONSCOTT@YAHOO.COM
151,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2021-02-17,,MELISSA-KING,F,15-03-1986,,EL-HORNO,,DPONCE@HOTMAIL.COM
152,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,2021-02-03,,JANE-MATTHEWS,F,17-03-1973,,LA-EDUVIGIS,,DMCMILLAN@HOTMAIL.COM
153,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-11-12,,JEREMY-JENNINGS,M,06-10-1990,,LOS-SEMBRADOS,,BRADLEYPAM@GMAIL.COM
154,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2021-02-02,,SEAN-CLARK,M,30-04-2021,,ANTIGUYOS,,PMARTIN@HOTMAIL.COM
155,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-12-25,,KEITH-GLENN,M,14-03-1908,,CAÑADON-FERRAIS,,OLEE@GMAIL.COM
156,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2021-02-14,,SARAH-HARMON,F,25-05-1923,,EL-PORVENIR,,BRYANREYNOLDS@YAHOO.COM
157,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,2021-01-03,,MICHAEL-PORTER,M,23-05-1922,,ALAMO,,SMITHGREGORY@HOTMAIL.COM
158,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2021-01-16,,SARAH-VANG,F,25-03-1951,,CIPOLLETTI,,STEVENSTRACY@GMAIL.COM
159,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-12-18,,HOLLY-DIAZ,F,14-01-1925,,BATHURST-ESTACION,,BBROWN@HOTMAIL.COM
160,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2021-01-21,,LOGAN-HALL,M,02-07-2009,,CAÑADON-DEL-TORO,,JOHNHENSLEY@YAHOO.COM
161,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-11-08,,KIMBERLY-IBARRA,F,02-05-1928,,ARROYO-GRANDE,,MIKEMARTIN@HOTMAIL.COM
162,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,2020-09-28,,SANDRA-WHITE,F,30-05-1974,,GOBERNADOR-BENEGAS,,ASHLEY63@HOTMAIL.COM
163,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,2020-11-23,,THERESA-CHANEY,F,05-01-1967,,DIAZ,,GARRISONCHRISTOPHER@YAHOO.COM
164,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-11-03,,TANYA-LEVY,F,06-09-2007,,ALDEA-ESCOLAR,,GNGUYEN@HOTMAIL.COM
165,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-10-17,,EDWARD-HARRISON,M,27-05-1969,,CARRIZAL,,SAMUELWEAVER@HOTMAIL.COM
166,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2021-01-23,,WENDY-SIMON,F,29-12-1964,,CASEROS,,RICHARDROBINSON@YAHOO.COM
167,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2021-02-17,,BENJAMIN-JOHNSON,M,19-01-1923,,ALFREDO-DEMARCHI,,EKING@YAHOO.COM
168,UNIVERSIDAD-DEL-CINE,FARMACIA,2021-02-05,,DAVID-EDWARDS,M,01-12-1945,,CUSHAMEN,,JENNIFER58@YAHOO.COM
169,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2021-01-26,,KEVIN-WATTS,M,29-04-1934,,LA-BANDA,,AMBER18@HOTMAIL.COM
170,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,2020-10-08,,SEAN-SHAW,M,22-01-1917,,RANELAGH,,NICOLE88@HOTMAIL.COM
171,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,2020-11-30,,BROOKE-BENNETT,F,12-10-2013,,EL-PAMPERO,,AMANDA65@GMAIL.COM
172,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-12-07,,GARY-MARSH,M,05-01-2019,,COLONIA-CELINA,,WATSONJONATHAN@YAHOO.COM
173,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-12-08,,JOHN-LOGAN,M,21-01-1921,,AGUA-COLORADA,,YDAVIS@YAHOO.COM
174,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2021-02-11,,DARRYL-PHELPS,M,19-01-1993,,SAN-MAYOL,,WAGNERSHANE@GMAIL.COM
175,UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-12-12,,ROBERT-CARTER,M,28-07-1922,,CAMPO-CRISOL,,CHAD78@GMAIL.COM
176,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-09-28,,CHRISTOPHER-LAWRENCE,M,15-01-1955,,CEBALLOS,,VICTOR57@GMAIL.COM
177,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-12-13,,FAITH-HARRIS,F,04-03-1981,,ALVAREZ,,FRIVERA@GMAIL.COM
178,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-10-30,,TREVOR-JOHNSON-JR.,M,22-08-1990,,JESUS-MARIA,,CLARKKEVIN@HOTMAIL.COM
179,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,2021-01-22,,CHRISTOPHER-FISHER,M,31-12-1941,,COLONIA-DUPORTAL,,KEVINGILBERT@GMAIL.COM
180,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-09-30,,MICHAEL-CHANDLER,M,07-03-2001,,COLONIA-MACKINLAY,,DARLENEBAXTER@HOTMAIL.COM
181,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-12-19,,TRACEY-SCOTT,F,26-01-1998,,CORONEL-CHARLONE,,SYDNEYCAMPBELL@HOTMAIL.COM
182,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-11-29,,ANDREW-SMITH,M,22-11-1952,,BENITEZ,,WALLACEJANICE@HOTMAIL.COM
183,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2021-01-04,,JORDAN-WELCH,F,05-09-1999,,AGUANGO,,STEPHANIETREVINO@YAHOO.COM
184,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-09-02,,MELINDA-THOMPSON,F,15-05-1934,,CAÑADA,,MONICA35@YAHOO.COM
185,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,2020-12-20,,AMBER-BUTLER,F,12-10-2010,,AGUADA-CECILIO,,COURTNEY80@GMAIL.COM
186,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2021-02-21,,VANESSA-CUNNINGHAM,F,23-10-1961,,DON-TORCUATO,,BENNETTJAMES@YAHOO.COM
187,UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-09-25,,MICHAEL-MORTON,M,31-12-1977,,ALDEA-SANTA-MARIA,,WENDYJACKSON@YAHOO.COM
188,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2020-09-14,,ELIZABETH-LAMBERT,F,11-12-1962,,AGUADA-ALEGRE,,BWALLACE@HOTMAIL.COM
189,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-12-30,,LISA-BRYANT,F,12-01-1906,,BADANO,,EORTIZ@GMAIL.COM
190,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-12-20,,NATASHA-VALENZUELA,F,20-04-1991,,LA-DULCE,,MICHAEL82@GMAIL.COM
191,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-10-03,,BARBARA-LEE,F,15-11-1977,,25-DE-MAYO,,TAMARA32@HOTMAIL.COM
192,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-10-19,,TAMMY-MITCHELL,F,03-12-2001,,DESTILERIA-FISCAL,,BTURNER@GMAIL.COM
193,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-12-30,,DR.-MEGAN-TORRES-DVM,F,28-07-1927,,CAMPO-SAN-JOSE,,ZMOORE@YAHOO.COM
194,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-11-18,,CONNIE-DOMINGUEZ,F,10-12-1970,,COLONIA-BARON,,LARRY61@GMAIL.COM
195,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-10-29,,VICTOR-DELGADO,M,25-10-1989,,22-DE-DICIEMBRE,,BSANCHEZ@HOTMAIL.COM
196,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2021-02-20,,STEVEN-SMITH,M,09-09-1983,,LIBERTAD,,KRISTINSHANNON@YAHOO.COM
197,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2021-02-12,,ROBERT-BALDWIN,M,18-07-1959,,CAMPO-COLIQUEO,,NHUDSON@GMAIL.COM
198,UNIVERSIDAD-DEL-CINE,FARMACIA,2021-02-14,,APRIL-ARNOLD,F,12-08-1945,,INGENIERO-ADOLFO-SOURDEAUX,,PETERSONDAVID@HOTMAIL.COM
199,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2020-10-13,,CHARLES-JORDAN,M,01-04-1937,,IFRAN,,MANDY57@GMAIL.COM
200,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-10-14,,CHRISTOPHER-WONG,M,27-12-1919,,DOS-HERMANOS,,MDUNCAN@YAHOO.COM
201,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-12-15,,LUKE-ROCHA,M,24-08-1967,,FLORIDA,,WALLEN@GMAIL.COM
202,UNIVERSIDAD-DEL-CINE,MEDICINA,2021-01-18,,AARON-WAGNER,M,14-11-1941,,ALTO-BLANCO,,BSMITH@GMAIL.COM
203,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-09-12,,AUSTIN-BERG,M,27-06-1987,,EL-SOCORRO,,PAMELADAVILA@YAHOO.COM
204,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2021-02-20,,GABRIELA-DAVIS,F,10-02-1908,,BARADERO,,LBRYANT@YAHOO.COM
205,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-12-07,,TIM-WILLIS,M,06-01-1953,,ALEJANDRA,,MOORESTEVEN@HOTMAIL.COM
206,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2021-01-28,,LEONARD-LARSON,M,11-02-1944,,CARAGUATAY,,DUANEBOWERS@GMAIL.COM
207,UNIVERSIDAD-DEL-CINE,FARMACIA,2020-09-29,,JULIE-SIMON,F,12-04-1925,,11-DE-MAYO,,JKAISER@GMAIL.COM
208,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-10-11,,RHONDA-GONZALEZ,F,03-08-2004,,VILLA-MARTELLI,,HEIDIWILKERSON@HOTMAIL.COM
209,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,2021-01-31,,BRANDON-KNIGHT,M,16-04-1983,,CAMPO-QUIÑONES,,EVANROBERTS@YAHOO.COM
210,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,2020-10-09,,LARRY-SCOTT,M,06-02-1962,,ALTO-PENCOSO,,MICHAELSMITH@GMAIL.COM
211,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-10-31,,LOUIS-JOHNSON,M,30-09-1953,,BOUQUET,,TONYWOOD@HOTMAIL.COM
212,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2020-12-07,,JOHN-PEREZ,M,04-03-1951,,MAORI,,GREG45@GMAIL.COM
213,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-11-26,,GABRIELLE-GREENE,F,23-08-1966,,GOBERNADOR-LANUSSE,,AVILAREBECCA@YAHOO.COM
214,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-09-15,,DEANNA-WILLIAMS,F,20-12-1935,,AMILGANCHO,,KATHLEENNELSON@GMAIL.COM
215,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-10-31,,AUSTIN-JONES,M,13-10-1955,,MERLO,,SCHULTZLORI@YAHOO.COM
216,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-09-07,,RYAN-LEWIS,M,23-03-1999,,VIRREY-DEL-PINO,,THOMAS92@YAHOO.COM
217,UNIVERSIDAD-DEL-CINE,MEDICINA,2020-10-21,,MARK-HICKS,M,11-07-1976,,B-LOS-AROMOS-SAN-PATRICIO,,CAMPBELLEUGENE@GMAIL.COM
218,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2021-01-15,,ALEXANDER-VASQUEZ,M,10-11-1965,,CAMPO-LA-RIVIERE,,ROBERT06@GMAIL.COM
219,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,2021-02-06,,DERRICK-BRENNAN,M,01-10-1919,,BARRIO-EL-MOLINO,,XCOLEMAN@YAHOO.COM
220,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-12-15,,JOHN-CALDERON,M,01-11-1982,,CAMPO-HORQUESCO,,WRIGHTJESSICA@GMAIL.COM
221,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-10-23,,JOHN-LEE,M,27-01-2013,,COLONIA-LOS-SAUCES,,HJOHNSON@YAHOO.COM
222,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-10-12,,BRIAN-MASON,M,27-07-1965,,CARLOS-TEJEDOR,,SMITHAMANDA@YAHOO.COM
223,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-12-07,,HELEN-PETERSON,F,17-02-1926,,EL-REMANSO,,WOODKAREN@GMAIL.COM
224,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2021-02-14,,JAMIE-KRUEGER,M,19-04-1953,,CHANILAO,,VNELSON@YAHOO.COM
225,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2021-01-01,,DAVID-BROOKS,M,11-10-1930,,CASCADA-LOS-CANTAROS,,WANGNICHOLAS@HOTMAIL.COM
226,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-12-07,,FRANCISCO-MURPHY,M,07-03-1968,,CUTRAL-CO,,WARRENLOUIS@YAHOO.COM
227,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-10-15,,JONATHAN-LAWRENCE-MD,M,15-04-2009,,ACEILAN,,XLOPEZ@GMAIL.COM
228,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2021-01-29,,KELLY-ROSS,F,14-11-1908,,CANGALLO,,PHOWARD@HOTMAIL.COM
229,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2021-02-03,,HEIDI-RAMIREZ,F,22-05-2009,,BELLA-ITALIA,,MJONES@YAHOO.COM
230,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-11-07,,KIMBERLY-WILLIAMS,F,13-11-2004,,EL-GUALICHO,,SARAH61@GMAIL.COM
231,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-09-01,,TAMMY-RAMOS,F,12-06-1995,,ABRAMO,,MICHAELSINGH@HOTMAIL.COM
232,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2021-02-09,,JOHN-BARKER,M,14-12-2005,,ISLA-GRAN-MALVINA,,MARKRODRIGUEZ@YAHOO.COM
233,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2021-01-21,,JENNIFER-REED,F,30-03-1983,,ARISTIDES-VILLANUEVA,,ADAMBARBER@GMAIL.COM
234,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-12-10,,PATRICK-HENSLEY,M,25-06-1978,,DOS-HERMANOS,,HANNAH18@HOTMAIL.COM
235,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-10-24,,MELISSA-MILLS,F,26-06-1913,,BARRIO-FERRI,,ELIZABETH17@GMAIL.COM
236,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-12-01,,STEVEN-HUNTER,M,28-09-1993,,AERO-CLUB-CANAL,,AMUNOZ@YAHOO.COM
237,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-10-03,,CHAD-ROMERO,M,31-08-1969,,ARROYO-CEIBAL,,ECONTRERAS@GMAIL.COM
238,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-11-26,,SHAWN-ROBINSON,M,14-03-1980,,APARICIO-CUE,,JIM36@GMAIL.COM
239,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-12-29,,SARAH-MARSHALL,F,13-10-1939,,LEHMANN,,JOSHUA84@YAHOO.COM
240,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-09-07,,BETH-WHEELER,F,19-09-1985,,ANTELO,,SMILLER@GMAIL.COM
241,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2021-02-10,,MATTHEW-PHILLIPS,M,20-07-1983,,COLONIA-LIA-Y-ALLENDE,,SANTIAGOCHRISTIAN@HOTMAIL.COM
242,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2021-01-14,,ZACHARY-GORDON,M,03-06-1979,,ALGARROBO-VERDE,,ZSAWYER@HOTMAIL.COM
243,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,2020-11-09,,VALERIE-MCCARTHY,F,29-09-1942,,CAMINERA-SAMBOROMBON,,LOPEZELIZABETH@GMAIL.COM
244,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-10-19,,ANNA-BUTLER,F,11-03-2009,,COLONIA-BOMBAL,,HCUMMINGS@YAHOO.COM
245,UNIVERSIDAD-DEL-CINE,FARMACIA,2020-11-01,,RYAN-SMITH,M,22-12-1974,,AGUAS-BUENAS,,JSINGLETON@GMAIL.COM
246,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-09-08,,JENNIFER-JONES,F,31-10-1922,,COLONIA-DOS-ROSAS-Y-LA-LEGUA,,CONNERJOHN@HOTMAIL.COM
247,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-11-15,,JESSE-GUTIERREZ,M,24-08-1980,,INGENIERO-ALLAN,,AUSTINMURPHY@GMAIL.COM
248,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-12-09,,FREDERICK-WARREN,M,06-07-2002,,ARROYO-CORTO,,EDWARDSCAMERON@HOTMAIL.COM
249,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2021-01-11,,ANN-MARSHALL,F,17-03-1996,,ALGARROBAL,,PAIGEHART@YAHOO.COM
250,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2021-01-22,,SCOTT-RICHARDS,M,19-06-1940,,SAN-JOSE-DE-PIEDRA-BLANCA,,LEEPATTERSON@GMAIL.COM
251,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2021-01-02,,GABRIELLE-GUERRERO,F,18-07-1990,,ACASAPE,,CHRISTINA36@YAHOO.COM
252,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2020-09-14,,ETHAN-CARTER,M,19-02-2020,,COLONIA-FERRARI,,BERGWILLIAM@YAHOO.COM
253,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,2020-09-11,,JERRY-LAMBERT,M,14-03-1915,,HITO-45,,RMCLAUGHLIN@YAHOO.COM
254,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,2021-02-10,,SANDRA-COOLEY,F,28-11-1949,,CAMPO-GARABATO,,STEELEJAMES@GMAIL.COM
255,UNIVERSIDAD-DEL-CINE,MEDICINA,2020-12-23,,OLIVIA-SNOW,F,18-11-2009,,4-DE-FEBRERO,,JACQUELINE20@HOTMAIL.COM
256,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-12-17,,DANIEL-MEDINA-DVM,M,02-12-1908,,ARROYO-CAHUNCO,,DRODRIGUEZ@YAHOO.COM
257,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,2021-02-12,,WILLIAM-STEWART,M,26-01-1974,,ARROYO-SANTA-MARIA,,SARAH82@YAHOO.COM
258,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,2020-12-08,,MATTHEW-OWENS,M,23-03-1943,,DINA-HUAPI,,CARLOSLEWIS@HOTMAIL.COM
259,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,2020-12-14,,MARIE-CAMPOS,F,21-09-2016,,ISLA-LOS-LAURELES,,PINEDAMATTHEW@YAHOO.COM
